Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y
Away,PASS,,1,15530,621.2,15591,623.64,Player17,Player15,3.180000000000003,21.08,4.240000000000004,-17.68
Away,PASS,,1,15608,624.32,15678,627.12,Player15,Player16,4.240000000000004,-18.36,-11.659999999999998,-6.799999999999999
Away,PASS,,1,15678,627.12,15737,629.48,Player16,Player17,-11.659999999999998,-6.799999999999999,-10.599999999999998,14.959999999999997
Away,PASS,,1,15833,633.32,15898,635.92,Player17,Player19,-2.120000000000002,19.040000000000003,16.960000000000004,-22.439999999999998
Home,CHALLENGE,AERIAL-LOST,1,15892,635.68,15892,635.68,Player4,,18.020000000000003,-21.759999999999998,,
Away,CHALLENGE,AERIAL-WON,1,15898,635.92,15898,635.92,Player19,,16.960000000000004,-22.439999999999998,,
Away,BALL LOST,HEAD-INTERCEPTION,1,15898,635.92,15942,637.68,Player19,,16.960000000000004,-22.439999999999998,26.5,-13.599999999999998
Home,RECOVERY,INTERCEPTION,1,15938,637.52,15938,637.52,Player3,,26.5,-12.919999999999996,,
Home,PASS,HEAD,1,15938,637.52,15967,638.68,Player3,Player7,26.5,-12.919999999999996,18.020000000000003,-10.200000000000001
Home,PASS,,1,15967,638.68,16000,640.0,Player7,Player4,18.020000000000003,-10.200000000000001,20.139999999999993,-25.16
Home,PASS,,1,16000,640.0,16024,640.96,Player4,Player7,20.139999999999993,-25.16,18.020000000000003,-14.959999999999997
Away,RECOVERY,THEFT,1,16036,641.44,16036,641.44,Player23,,19.080000000000005,-17.68,,
Away,PASS,,1,16036,641.44,16059,642.36,Player23,Player21,19.080000000000005,-17.68,9.539999999999997,-16.32
Home,BALL LOST,THEFT,1,16038,641.52,16038,641.52,Player7,,18.020000000000003,-15.639999999999999,,
Away,PASS,,1,16112,644.48,16149,645.96,Player21,Player18,11.659999999999998,-9.520000000000001,13.780000000000001,20.4
Away,BALL LOST,INTERCEPTION,1,16200,648.0,16205,648.2,Player18,,25.439999999999998,21.76,28.62,20.4
Home,RECOVERY,INTERCEPTION,1,16203,648.12,16203,648.12,Player5,,28.62,18.36,,
Home,BALL LOST,INTERCEPTION,1,16203,648.12,16261,650.44,Player5,,28.62,18.36,13.780000000000001,10.879999999999999
Away,RECOVERY,INTERCEPTION,1,16254,650.16,16254,650.16,Player20,,16.960000000000004,10.879999999999999,,
Away,BALL LOST,INTERCEPTION,1,16254,650.16,16265,650.6,Player20,,16.960000000000004,10.879999999999999,11.659999999999998,10.879999999999999
Home,RECOVERY,INTERCEPTION,1,16267,650.68,16267,650.68,Player9,,12.719999999999999,10.200000000000001,,
Home,PASS,,1,16388,655.52,16435,657.4,Player9,Player10,-13.780000000000001,0.6800000000000006,-33.92,11.559999999999999
Home,SHOT,ON TARGET-SAVED,1,16484,659.36,16499,659.96,Player10,,-41.34,11.559999999999999,-48.760000000000005,0.6800000000000006
Away,RECOVERY,SAVED,1,16499,659.96,16499,659.96,Player25,,-48.760000000000005,1.3600000000000012,,
Away,PASS,,1,16567,662.68,16632,665.28,Player25,Player15,-46.64,-0.0,-34.98,-17.0
Away,PASS,,1,16643,665.72,16683,667.32,Player15,Player21,-32.86,-18.36,-26.5,-13.599999999999998
Away,PASS,,1,16692,667.68,16742,669.68,Player21,Player15,-26.5,-14.279999999999998,-21.200000000000003,-27.200000000000003
Away,PASS,,1,16762,670.48,16792,671.68,Player15,Player16,-21.200000000000003,-27.200000000000003,-30.740000000000002,-16.32
Away,PASS,,1,16832,673.28,16870,674.8,Player16,Player20,-27.560000000000002,-14.279999999999998,-21.200000000000003,3.3999999999999995
Away,PASS,,1,16970,678.8,17015,680.6,Player20,Player22,-3.180000000000003,13.600000000000001,24.38,29.24
Away,PASS,,1,17080,683.2,17100,684.0,Player22,Player24,36.04,22.439999999999998,34.98,9.520000000000001
Home,CHALLENGE,TACKLE-WON,1,17109,684.36,17109,684.36,Player7,,34.98,7.479999999999999,,
Home,RECOVERY,THEFT,1,17109,684.36,17109,684.36,Player7,,34.98,7.479999999999999,,
Home,BALL LOST,INTERCEPTION,1,17109,684.36,17156,686.24,Player7,,34.98,7.479999999999999,30.740000000000002,10.200000000000001
Away,CHALLENGE,TACKLE-LOST,1,17113,684.52,17113,684.52,Player24,,36.04,8.84,,
Away,BALL LOST,THEFT,1,17113,684.52,17113,684.52,Player24,,36.04,8.84,,
Away,RECOVERY,INTERCEPTION,1,17157,686.28,17157,686.28,Player20,,29.680000000000003,8.84,,
Away,PASS,,1,17157,686.28,17193,687.72,Player20,Player22,29.680000000000003,8.84,38.16,22.439999999999998
Away,PASS,,1,17220,688.8,17242,689.68,Player22,Player18,37.099999999999994,22.439999999999998,26.5,20.4
Away,PASS,,1,17272,690.88,17302,692.08,Player18,Player22,26.5,20.4,36.04,27.880000000000003
Away,PASS,,1,17330,693.2,17355,694.2,Player22,Player18,36.04,25.84,33.919999999999995,15.639999999999999
Away,PASS,,1,17355,694.2,17372,694.88,Player18,Player22,33.919999999999995,15.639999999999999,31.800000000000004,20.4
Away,PASS,,1,17377,695.08,17402,696.08,Player22,Player20,31.800000000000004,19.040000000000003,27.560000000000002,6.120000000000002
Away,PASS,,1,17428,697.12,17505,700.2,Player20,Player19,28.62,4.760000000000001,38.16,-26.52
Away,PASS,,1,17544,701.76,17566,702.64,Player19,Player15,36.04,-31.279999999999998,25.439999999999998,-27.200000000000003
Away,PASS,,1,17595,703.8,17615,704.6,Player15,Player19,25.439999999999998,-27.200000000000003,28.62,-32.64
Away,PASS,,1,17634,705.36,17667,706.68,Player19,Player15,27.560000000000002,-32.64,19.080000000000005,-30.599999999999998
Away,PASS,,1,17667,706.68,17705,708.2,Player15,Player16,19.080000000000005,-30.599999999999998,3.180000000000003,-18.36
Away,PASS,,1,17745,709.8,17798,711.92,Player16,Player20,1.060000000000001,-14.959999999999997,9.539999999999997,14.280000000000001
Away,PASS,,1,17846,713.84,17866,714.64,Player20,Player24,12.719999999999999,15.639999999999999,20.139999999999993,12.92
Away,PASS,,1,17866,714.64,17894,715.76,Player24,Player20,20.139999999999993,12.92,14.840000000000002,19.040000000000003
Away,PASS,,1,17985,719.4,18003,720.12,Player20,Player22,19.080000000000005,9.520000000000001,23.319999999999997,-0.6800000000000006
Away,PASS,,1,18003,720.12,18029,721.16,Player22,Player21,23.319999999999997,-0.6800000000000006,13.780000000000001,-4.080000000000004
Away,PASS,,1,18091,723.64,18106,724.24,Player21,Player19,18.020000000000003,-14.279999999999998,25.439999999999998,-25.84
Away,PASS,,1,18127,725.08,18154,726.16,Player19,Player15,26.5,-25.16,28.62,-31.959999999999997
Away,CHALLENGE,TACKLE-LOST,1,18205,728.2,18205,728.2,Player15,,33.919999999999995,-30.599999999999998,,
Away,BALL LOST,THEFT,1,18205,728.2,18205,728.2,Player15,,33.919999999999995,-30.599999999999998,,
Home,CHALLENGE,TACKLE-WON,1,18206,728.24,18206,728.24,Player8,,34.98,-29.919999999999995,,
Home,RECOVERY,THEFT,1,18206,728.24,18206,728.24,Player8,,34.98,-29.919999999999995,,
Home,PASS,,1,18268,730.72,18291,731.64,Player8,Player7,31.800000000000004,-34.0,31.800000000000004,-24.48
Home,BALL LOST,INTERCEPTION,1,18306,732.24,18341,733.64,Player7,,30.740000000000002,-25.16,18.020000000000003,-10.200000000000001
Away,RECOVERY,INTERCEPTION,1,18344,733.76,18344,733.76,Player20,,21.199999999999996,-10.200000000000001,,
Away,BALL LOST,,1,18347,733.88,18383,735.32,Player20,,21.199999999999996,-10.200000000000001,27.560000000000002,-5.439999999999998
Home,RECOVERY,,1,18381,735.24,18381,735.24,Player6,,27.560000000000002,-9.520000000000001,,
Home,PASS,,1,18415,736.6,18450,738.0,Player6,Player11,29.680000000000003,-6.119999999999997,47.699999999999996,-1.3600000000000012
Home,BALL LOST,,1,18450,738.0,18480,739.2,Player11,,47.699999999999996,-1.3600000000000012,27.560000000000002,12.92
Away,RECOVERY,,1,18480,739.2,18480,739.2,Player22,,27.560000000000002,8.84,,
Away,SHOT,BLOCKED,1,18515,740.6,18520,740.8,Player22,,31.800000000000004,10.200000000000001,38.16,11.559999999999999
Home,RECOVERY,BLOCKED,1,18521,740.84,18521,740.84,Player2,,38.16,5.440000000000001,,
Home,BALL OUT,,1,18521,740.84,18540,741.6,Player2,,38.16,5.440000000000001,55.120000000000005,3.3999999999999995
Away,SET PIECE,CORNER KICK,1,19485,779.4,19485,779.4,Player20,,,,,
Away,BALL LOST,INTERCEPTION,1,19485,779.4,19526,781.04,Player20,,54.06,33.32,46.63999999999999,-2.040000000000002
Home,RECOVERY,INTERCEPTION,1,19529,781.16,19529,781.16,Player6,,46.63999999999999,-1.3600000000000012,,
Home,BALL LOST,HEAD,1,19529,781.16,19610,784.4,Player6,,46.63999999999999,-1.3600000000000012,38.16,-23.799999999999997
Away,RECOVERY,,1,19610,784.4,19610,784.4,Player15,,36.04,-25.16,,
Away,BALL LOST,INTERCEPTION,1,19654,786.16,19675,787.0,Player15,,41.34,-29.240000000000002,41.34,-10.200000000000001
Home,RECOVERY,INTERCEPTION,1,19677,787.08,19677,787.08,Player4,,42.400000000000006,-10.200000000000001,,
Home,PASS,,1,19677,787.08,19720,788.8,Player4,Player5,42.400000000000006,-10.200000000000001,37.099999999999994,0.6800000000000006
Home,BALL LOST,HEAD-INTERCEPTION,1,19720,788.8,19776,791.04,Player5,,37.099999999999994,0.6800000000000006,20.139999999999993,5.440000000000001
Away,RECOVERY,INTERCEPTION,1,19777,791.08,19777,791.08,Player19,,20.139999999999993,-0.0,,
Away,PASS,,1,19777,791.08,19852,794.08,Player19,Player20,20.139999999999993,-0.0,37.099999999999994,23.119999999999997
Away,CHALLENGE,TACKLE-LOST,1,19874,794.96,19874,794.96,Player20,,39.22,23.119999999999997,,
Away,BALL LOST,THEFT,1,19874,794.96,19874,794.96,Player20,,39.22,23.119999999999997,,
Home,CHALLENGE,TACKLE-WON,1,19875,795.0,19875,795.0,Player1,,39.22,24.48,,
Home,RECOVERY,THEFT,1,19875,795.0,19875,795.0,Player1,,39.22,24.48,,
Home,PASS,,1,19931,797.24,19953,798.12,Player1,Player8,31.800000000000004,26.52,10.599999999999998,21.08
Home,PASS,,1,20065,802.6,20123,804.92,Player8,Player9,2.120000000000002,17.0,2.120000000000002,-21.759999999999998
Home,PASS,,1,20167,806.68,20195,807.8,Player9,Player6,-3.180000000000003,-23.799999999999997,-4.2399999999999975,-13.599999999999998
Home,PASS,,1,20234,809.36,20244,809.76,Player6,Player8,-6.359999999999999,-12.919999999999996,-12.719999999999999,-14.279999999999998
Home,PASS,,1,20244,809.76,20263,810.52,Player8,Player9,-12.719999999999999,-14.279999999999998,-8.480000000000002,-17.0
Home,PASS,,1,20282,811.28,20321,812.84,Player9,Player8,-9.540000000000003,-17.0,-14.840000000000002,-25.16
Home,PASS,,1,20326,813.04,20354,814.16,Player8,Player4,-14.840000000000002,-25.84,-5.299999999999999,-22.439999999999998
Home,PASS,,1,20379,815.16,20404,816.16,Player4,Player8,-6.359999999999999,-24.48,-14.840000000000002,-31.279999999999998
Home,PASS,,1,20442,817.68,20484,819.36,Player8,Player4,-14.840000000000002,-31.279999999999998,-5.299999999999999,-27.880000000000003
Home,PASS,,1,20494,819.76,20544,821.76,Player4,Player3,-5.299999999999999,-27.200000000000003,5.300000000000004,-13.599999999999998
Home,PASS,,1,20544,821.76,20564,822.56,Player3,Player6,5.300000000000004,-13.599999999999998,-4.2399999999999975,-11.560000000000002
Home,PASS,,1,20596,823.84,20633,825.32,Player6,Player2,-4.2399999999999975,-8.16,4.240000000000004,10.200000000000001
Home,PASS,,1,20655,826.2,20675,827.0,Player2,Player5,4.240000000000004,11.559999999999999,1.060000000000001,21.08
Home,PASS,,1,20694,827.76,20722,828.88,Player5,Player6,1.060000000000001,21.08,-5.299999999999999,10.200000000000001
Home,PASS,,1,20791,831.64,20816,832.64,Player6,Player5,-8.480000000000002,14.280000000000001,-4.2399999999999975,21.08
Home,PASS,,1,20816,832.64,20856,834.24,Player5,Player2,-4.2399999999999975,21.08,4.240000000000004,12.24
Home,PASS,,1,20879,835.16,20914,836.56,Player2,Player4,3.180000000000003,10.879999999999999,1.060000000000001,-12.919999999999996
Home,PASS,DEEP BALL,1,20940,837.6,21022,840.88,Player4,Player10,-1.060000000000001,-13.599999999999998,-42.400000000000006,-17.0
Home,BALL LOST,INTERCEPTION,1,21022,840.88,21055,842.2,Player10,,-42.400000000000006,-17.0,-40.28,-10.200000000000001
Away,RECOVERY,INTERCEPTION,1,21052,842.08,21052,842.08,Player17,,-39.22,-5.439999999999998,,
Away,PASS,,1,21052,842.08,21081,843.24,Player17,Player15,-39.22,-5.439999999999998,-40.28,-18.36
Away,PASS,,1,21097,843.88,21114,844.56,Player15,Player20,-40.28,-18.36,-29.680000000000003,-12.240000000000004
Home,CHALLENGE,GROUND-FAULT-LOST,1,21198,847.92,21198,847.92,Player2,,-7.420000000000001,2.719999999999999,,
Away,CHALLENGE,GROUND-FAULT-WON,1,21199,847.96,21199,847.96,Player23,,-7.420000000000001,2.719999999999999,,
Away,SET PIECE,FREE KICK,1,21637,865.48,21637,865.48,Player20,,,,,
Away,PASS,,1,21637,865.48,21676,867.04,Player20,Player18,-7.420000000000001,6.799999999999999,-8.480000000000002,12.92
Away,PASS,,1,21706,868.24,21734,869.36,Player18,Player22,-6.359999999999999,16.32,2.120000000000002,31.959999999999997
Away,PASS,,1,21774,870.96,21804,872.16,Player22,Player18,0.0,31.28,-13.780000000000001,24.48
Away,PASS,,1,21864,874.56,21901,876.04,Player18,Player17,-12.719999999999999,23.119999999999997,-21.200000000000003,7.479999999999999
Away,PASS,,1,21942,877.68,21974,878.96,Player17,Player16,-19.08,4.760000000000001,-19.08,-12.240000000000004
Away,PASS,,1,22008,880.32,22055,882.2,Player16,Player17,-21.200000000000003,-14.279999999999998,-21.200000000000003,2.719999999999999
Away,PASS,,1,22091,883.64,22129,885.16,Player17,Player18,-19.08,5.440000000000001,-12.719999999999999,29.24
Away,PASS,,1,22191,887.64,22221,888.84,Player18,Player17,-12.719999999999999,27.200000000000003,-24.38,17.68
Away,PASS,,1,22254,890.16,22290,891.6,Player17,Player25,-26.5,18.36,-40.28,2.719999999999999
Away,PASS,,1,22340,893.6,22378,895.12,Player25,Player16,-40.28,0.6800000000000006,-36.04,-16.32
Away,BALL LOST,INTERCEPTION,1,22447,897.88,22520,900.8,Player16,,-33.92,-20.400000000000002,7.419999999999995,-26.52
Away,CHALLENGE,GROUND-LOST,1,22520,900.8,22520,900.8,Player24,,7.419999999999995,-25.16,,
Home,CHALLENGE,GROUND-WON,1,22522,900.88,22522,900.88,Player3,,7.419999999999995,-25.16,,
Home,RECOVERY,INTERCEPTION,1,22522,900.88,22522,900.88,Player3,,7.419999999999995,-25.16,,
Home,PASS,,1,22522,900.88,22554,902.16,Player3,Player4,7.419999999999995,-25.16,4.240000000000004,-24.48
Home,PASS,HEAD,1,22554,902.16,22618,904.72,Player4,Player2,4.240000000000004,-24.48,26.5,-22.439999999999998
Home,PASS,,1,22618,904.72,22662,906.48,Player2,Player11,26.5,-22.439999999999998,48.76,-10.200000000000001
Home,BALL OUT,,1,22662,906.48,22721,908.84,Player11,,48.76,-10.200000000000001,46.63999999999999,-34.68
Away,SET PIECE,THROW IN,1,22926,917.04,22926,917.04,Player15,,,,,
Away,PASS,,1,22926,917.04,22951,918.04,Player15,Player21,26.5,-34.68,23.319999999999997,-27.200000000000003
Away,PASS,,1,22951,918.04,22970,918.8,Player21,Player15,23.319999999999997,-27.200000000000003,25.439999999999998,-34.0
Away,PASS,,1,22984,919.36,23021,920.84,Player15,Player16,24.38,-33.32,5.300000000000004,-25.84
Away,PASS,,1,23080,923.2,23125,925.0,Player16,Player17,6.360000000000006,-17.68,1.060000000000001,4.760000000000001
Away,PASS,,1,23161,926.44,23183,927.32,Player17,Player18,4.240000000000004,10.879999999999999,8.479999999999995,23.799999999999997
Away,PASS,,1,23227,929.08,23245,929.8,Player18,Player22,10.599999999999998,25.16,16.960000000000004,33.32
Away,PASS,,1,23418,936.72,23470,938.8,Player22,Player16,4.240000000000004,21.08,-8.480000000000002,-9.520000000000001
Away,PASS,,1,23479,939.16,23546,941.84,Player16,Player15,-8.480000000000002,-10.200000000000001,-8.480000000000002,-29.240000000000002
Away,PASS,,1,23546,941.84,23584,943.36,Player15,Player16,-8.480000000000002,-29.240000000000002,-16.959999999999997,-19.720000000000002
Away,PASS,,1,23608,944.32,23638,945.52,Player16,Player20,-15.900000000000002,-18.36,-13.780000000000001,-6.799999999999999
Away,PASS,,1,23714,948.56,23739,949.56,Player20,Player23,-5.299999999999999,-9.520000000000001,10.599999999999998,-2.7200000000000024
Home,CHALLENGE,GROUND-ADVANTAGE-LOST,1,23736,949.44,23736,949.44,Player2,,11.659999999999998,-1.3600000000000012,,
Away,CHALLENGE,GROUND-ADVANTAGE-WON,1,23747,949.88,23747,949.88,Player23,,10.599999999999998,-4.080000000000004,,
Away,PASS,,1,23747,949.88,23759,950.36,Player23,Player19,10.599999999999998,-4.080000000000004,8.479999999999995,-8.84
Away,PASS,,1,23776,951.04,23804,952.16,Player19,Player24,9.539999999999997,-8.16,18.020000000000003,-23.799999999999997
Away,PASS,,1,23833,953.32,23873,954.92,Player24,Player15,19.080000000000005,-27.200000000000003,8.479999999999995,-28.560000000000002
Away,PASS,,1,23873,954.92,23898,955.92,Player15,Player21,8.479999999999995,-28.560000000000002,8.479999999999995,-18.36
Away,PASS,,1,23973,958.92,24003,960.12,Player21,Player20,11.659999999999998,-24.48,7.419999999999995,-11.560000000000002
Away,PASS,,1,24003,960.12,24027,961.08,Player20,Player16,7.419999999999995,-11.560000000000002,-3.180000000000003,-17.68
Away,PASS,,1,24027,961.08,24068,962.72,Player16,Player17,-3.180000000000003,-17.68,0.0,4.08
Away,PASS,,1,24097,963.88,24119,964.76,Player17,Player22,1.060000000000001,6.120000000000002,16.960000000000004,21.76
Away,PASS,,1,24224,968.96,24256,970.24,Player22,Player18,30.740000000000002,26.52,37.099999999999994,34.0
Away,PASS,,1,24335,973.4,24360,974.4,Player18,Player21,28.62,26.52,21.199999999999996,17.68
Away,PASS,,1,24391,975.64,24484,979.36,Player21,Player15,19.080000000000005,15.639999999999999,20.139999999999993,-27.200000000000003
Home,CHALLENGE,GROUND-LOST,1,24394,975.76,24394,975.76,Player6,,19.080000000000005,15.639999999999999,,
Away,PASS,HEAD,1,24484,979.36,24508,980.32,Player15,Player19,20.139999999999993,-27.200000000000003,27.560000000000002,-30.599999999999998
Away,PASS,,1,24508,980.32,24531,981.24,Player19,Player15,27.560000000000002,-30.599999999999998,28.62,-24.48
Away,PASS,,1,24535,981.4,24550,982.0,Player15,Player23,28.62,-24.48,29.680000000000003,-19.720000000000002
Home,CHALLENGE,GROUND-LOST,1,24554,982.16,24554,982.16,Player7,,30.740000000000002,-17.0,,
Away,CHALLENGE,GROUND-WON,1,24559,982.36,24559,982.36,Player23,,29.680000000000003,-19.040000000000003,,
Away,PASS,,1,24610,984.4,24640,985.6,Player23,Player20,26.5,-22.439999999999998,16.960000000000004,-24.48
Away,PASS,,1,24695,987.8,24745,989.8,Player20,Player16,12.719999999999999,-23.799999999999997,-1.060000000000001,-19.040000000000003
Away,PASS,,1,24745,989.8,24795,991.8,Player16,Player17,-1.060000000000001,-19.040000000000003,0.0,3.3999999999999995
Away,PASS,,1,24835,993.4,24860,994.4,Player17,Player21,1.060000000000001,6.120000000000002,10.599999999999998,12.92
Away,PASS,,1,24873,994.92,24896,995.84,Player21,Player24,10.599999999999998,12.92,22.259999999999998,13.600000000000001
Away,BALL LOST,,1,24987,999.48,25020,1000.8,Player24,,23.319999999999997,-0.0,33.919999999999995,-12.919999999999996
Home,RECOVERY,,1,25024,1000.96,25024,1000.96,Player4,,33.919999999999995,-13.599999999999998,,
Home,PASS,,1,25120,1004.8,25147,1005.88,Player4,Player6,15.900000000000002,-10.880000000000003,18.020000000000003,-0.6800000000000006
Home,PASS,,1,25168,1006.72,25213,1008.52,Player6,Player8,19.080000000000005,-2.040000000000002,14.840000000000002,-23.799999999999997
Home,PASS,,1,25288,1011.52,25321,1012.84,Player8,Player4,8.479999999999995,-30.599999999999998,14.840000000000002,-25.16
Home,PASS,,1,25358,1014.32,25403,1016.12,Player4,Player6,16.960000000000004,-23.799999999999997,14.840000000000002,-10.200000000000001
Home,PASS,,1,25450,1018.0,25492,1019.68,Player6,Player5,12.719999999999999,-6.119999999999997,12.719999999999999,19.720000000000002
Home,PASS,,1,25529,1021.16,25566,1022.64,Player5,Player1,9.539999999999997,22.439999999999998,-8.480000000000002,32.64
Home,PASS,,1,25566,1022.64,25598,1023.92,Player1,Player5,-8.480000000000002,32.64,1.060000000000001,26.52
Home,PASS,,1,25618,1024.72,25638,1025.52,Player5,Player9,0.0,25.16,-7.420000000000001,16.32
Home,PASS,,1,25647,1025.88,25665,1026.6,Player9,Player1,-7.420000000000001,17.68,-14.840000000000002,31.959999999999997
Away,RECOVERY,INTERCEPTION,1,25683,1027.32,25683,1027.32,Player18,,-18.02,29.92,,
Away,BALL OUT,,1,25683,1027.32,25699,1027.96,Player18,,-18.02,29.92,-20.14,34.68
Home,BALL LOST,INTERCEPTION,1,25684,1027.36,25689,1027.56,Player1,,-15.900000000000002,31.959999999999997,-20.14,33.32
Home,SET PIECE,THROW IN,1,25918,1036.72,25918,1036.72,Player1,,,,,
Home,PASS,,1,25918,1036.72,25945,1037.8,Player1,Player5,-25.439999999999998,33.32,-16.959999999999997,29.92
Home,PASS,,1,26084,1043.36,26124,1044.96,Player5,Player2,-18.02,25.16,-3.180000000000003,22.439999999999998
Home,PASS,,1,26124,1044.96,26178,1047.12,Player2,Player3,-3.180000000000003,22.439999999999998,4.240000000000004,2.719999999999999
Home,BALL LOST,INTERCEPTION,1,26213,1048.52,26273,1050.92,Player3,,4.240000000000004,5.440000000000001,-28.62,31.28
Away,RECOVERY,INTERCEPTION,1,26276,1051.04,26276,1051.04,Player18,,-31.799999999999997,25.16,,
Away,BALL LOST,INTERCEPTION,1,26276,1051.04,26307,1052.28,Player18,,-31.799999999999997,25.16,-21.200000000000003,29.24
Home,RECOVERY,INTERCEPTION,1,26308,1052.32,26308,1052.32,Player5,,-22.26,27.200000000000003,,
Home,PASS,,1,26347,1053.88,26399,1055.96,Player5,Player1,-32.86,25.16,-33.92,25.84
Home,PASS,,1,26399,1055.96,26419,1056.76,Player1,Player9,-33.92,25.84,-27.560000000000002,23.119999999999997
Home,BALL LOST,INTERCEPTION,1,26449,1057.96,26491,1059.64,Player9,,-27.560000000000002,21.08,-46.64,-5.439999999999998
